# owtrad_routes.csv — OWTRAD Silk Road route network (edge list)
# DO NOT HAND-EDIT. Regenerate: python3 data/scripts/fetch_owtrad_silk_road.py
# Generated: 2026-04-27T04:51:52Z
# Source: Ciolek, T.M. (2004+). OWTRAD Project. www.ciolek.com/owtrad.html
# Datasets attempted: tmcXMEm1400, tmcTRm1200a, tmcTRm1200b, tmcTRm1300, tmcIRa0100, tmcIRa0500, tmcZCAm0200, tmcZCAm0600, tmcZCAm0800, tmcZCAm1000, tmcZCAm1000a, tmcTMm1100, tmcTJm0400a, tmcTJm0400b, tmcKGa0100a, tmcKGa0100b, tmcKGa0100c, tmcKGa0100e, tmcZMEm1300, tmcINm1550, tmcCNm1000, tmcCNm0620, tmcCNm0680a, tmcCNm0680b, tmcCNm0680c, tmcCNm1500, tmcCNm1700, tmcCNm1850, tmcCNm1920, tmcKHm1200, tmcKGa0100d
# Licence: Open Publication License v1.0
# N = 1946 edges
dataset,lon1,lat1,lon2,lat2,node1,node2,country1,country2
tmcCNm1500,114.467800,36.600600,114.376900,36.355300,Handan,Ci,CN,CN
tmcCNm1500,114.376900,36.355300,114.328900,36.099400,Ci,Anyang,CN,CN
tmcCNm1500,114.328900,36.099400,114.354700,35.907800,Anyang,Tangyin,CN,CN
tmcCNm1500,114.354700,35.907800,114.188600,35.605000,Tangyin,Qi,CN,CN
tmcCNm1500,114.188600,35.605000,114.053300,35.430000,Qi,Ji,CN,CN
tmcCNm1500,114.053300,35.430000,114.187800,35.140800,Ji,Yanjin,CN,CN
tmcCNm1500,114.187800,35.140800,114.413100,35.029200,Yanjin,Fengqiu,CN,CN
tmcCNm1500,114.413100,35.029200,114.348343,34.791111,Fengqiu,Kaifeng,CN,CN
tmcCNm1500,114.053300,35.430000,113.867200,35.308900,Ji,Xinxiang,CN,CN
tmcCNm1500,113.867200,35.308900,113.648600,34.757800,Xinxiang,Zheng,CN,CN
tmcCNm1500,113.867200,35.308900,113.650600,35.265600,Xinxiang,Huojia,CN,CN
tmcCNm1500,113.650600,35.265600,113.438100,35.231100,Huojia,Xiuwu,CN,CN
tmcCNm1500,113.438100,35.231100,113.390000,35.095600,Xiuwu,Wuzhi,CN,CN
tmcCNm1500,113.390000,35.095600,112.939400,35.088100,Wuzhi,Chinyang,CN,CN
tmcCNm1500,112.939400,35.088100,112.784400,34.898900,Chinyang,Meng,CN,CN
tmcCNm1500,112.784400,34.898900,112.435000,34.822800,Meng,Mengjin,CN,CN
tmcCNm1500,112.435000,34.822800,112.416600,34.683300,Mengjin,Luoyang,CN,CN
tmcCNm1500,116.828600,35.552800,116.965600,35.400600,Ziyang,Zou,CN,CN
tmcCNm1500,108.711900,34.338900,108.935547,34.260277,Hsien-yang (2),Xi'an,CN,CN
tmcCNm1500,108.935547,34.260277,109.200000,34.367800,Xi'an,Lintung,CN,CN
tmcCNm1500,109.200000,34.367800,109.500000,34.500000,Lintung,Weinan,CN,CN
tmcCNm1500,109.500000,34.500000,109.757200,34.514200,Weinan,Huaxian,CN,CN
tmcCNm1500,109.757200,34.514200,110.066400,34.565300,Huaxian,Huayin,CN,CN
tmcCNm1500,110.066400,34.565300,110.237500,34.543600,Huayin,Tongguan,CN,CN
tmcCNm1500,110.237500,34.543600,110.694700,34.579400,Tongguan,Wenxiang,CN,CN
tmcCNm1500,110.694700,34.579400,110.864400,34.519700,Wenxiang,Lingbao,CN,CN
tmcCNm1500,110.864400,34.519700,111.181400,34.774700,Lingbao,Shaanzhou,CN,CN
tmcCNm1500,111.181400,34.774700,111.759400,34.754200,Shaanzhou,Mianchi,CN,CN
tmcCNm1500,111.759400,34.754200,112.135600,34.717500,Mianchi,Xin'an,CN,CN
tmcCNm1500,112.135600,34.717500,112.416600,34.683300,Xin'an,Luoyang,CN,CN
tmcCNm1500,108.935547,34.260277,108.484200,34.295800,Xi'an,Xingping,CN,CN
tmcCNm1500,108.484200,34.295800,107.920600,34.258600,Xingping,Qian,CN,CN
tmcCNm1500,107.920600,34.258600,107.868600,34.359200,Qian,Fufeng,CN,CN
tmcCNm1500,107.868600,34.359200,107.617800,34.441400,Fufeng,Qishan,CN,CN
tmcCNm1500,107.617800,34.441400,107.390000,34.524200,Qishan,Fengxiang,CN,CN
tmcCNm1500,107.390000,34.524200,107.158058,34.383057,Fengxiang,Baoji,CN,CN
tmcCNm1500,107.158058,34.383057,106.516700,33.913100,Baoji,Fengxian,CN,CN
tmcCNm1500,106.516700,33.913100,106.918900,33.618600,Fengxian,Liuba,CN,CN
tmcCNm1500,106.918900,33.618600,106.960600,33.203300,Liuba,Baocheng,CN,CN
tmcCNm1500,106.960600,33.203300,106.669200,33.156700,Baocheng,Mian,CN,CN
tmcCNm1500,106.669200,33.156700,106.251900,32.832800,Mian,Ningqian,CN,CN
tmcCNm1500,106.251900,32.832800,105.821400,32.440300,Ningqian,Guangyuan,CN,CN
tmcCNm1500,105.821400,32.440300,105.708900,32.334200,Guangyuan,Zhaohua,CN,CN
tmcCNm1500,105.708900,32.334200,105.466400,32.031700,Zhaohua,Jiange,CN,CN
tmcCNm1500,105.466400,32.031700,105.158900,31.631700,Jiange,Zitong,CN,CN
tmcCNm1500,105.158900,31.631700,104.766700,31.466700,Zitong,Jinyang,CN,CN
tmcCNm1500,104.766700,31.466700,104.466700,31.350000,Jinyang,Luojiang,CN,CN
tmcCNm1500,104.466700,31.350000,104.400000,31.133300,Luojiang,Deyang,CN,CN
tmcCNm1500,104.400000,31.133300,104.266700,31.016700,Deyang,Guanghan,CN,CN
tmcCNm1500,104.266700,31.016700,104.200000,30.833300,Guanghan,Xindu,CN,CN
tmcCNm1500,104.200000,30.833300,104.066673,30.666668,Xindu,Chengdu,CN,CN
tmcCNm1500,105.821400,32.440300,106.251400,32.068100,Guangyuan,loc09-tmc060201,CN,CN
tmcCNm1500,105.965600,31.575600,106.033300,31.316700,Langzhong,Nanbu,CN,CN
tmcCNm1500,106.033300,31.316700,105.384700,31.222200,Nanbu,Yanting,CN,CN
tmcCNm1500,105.384700,31.222200,105.081400,31.088300,Yanting,Santai (3),CN,CN
tmcCNm1500,105.081400,31.088300,104.266700,31.016700,Santai (3),Guanghan,CN,CN
tmcCNm1500,106.251400,32.068100,105.965600,31.575600,loc09-tmc060201,Langzhong,CN,CN
tmcCNm1500,113.648600,34.757800,113.700600,34.550800,Zheng,Guotian,CN,CN
tmcCNm1500,113.700600,34.550800,113.717800,34.395300,Guotian,Xinzheng,CN,CN
tmcCNm1500,113.717800,34.395300,113.478100,33.848300,Xinzheng,Xiangcheng,CN,CN
tmcCNm1500,113.478100,33.848300,113.345000,33.620000,Xiangcheng,Ye,CN,CN
tmcCNm1500,113.345000,33.620000,112.992200,33.255300,Ye,Fangcheng,CN,CN
tmcCNm1500,112.992200,33.255300,112.532800,32.994700,Fangcheng,Nanyang,CN,CN
tmcCNm1500,112.532800,32.994700,112.352200,32.518600,Nanyang,Xinye,CN,CN
tmcCNm1500,112.352200,32.518600,112.145000,32.041700,Xinye,Xiangyang,CN,CN
tmcCNm1500,112.145000,32.041700,112.256100,31.704700,Xiangyang,Yicheng,CN,CN
tmcCNm1500,112.256100,31.704700,112.204700,31.033600,Yicheng,Jingmen,CN,CN
tmcCNm1500,112.204700,31.033600,112.190300,30.350300,Jingmen,Jiangling,CN,CN
tmcCNm1500,112.190300,30.350300,112.224200,30.060600,Jiangling,Gong'an,CN,CN
tmcCNm1500,112.224200,30.060600,111.750000,29.633300,Gong'an,Li,CN,CN
tmcCNm1500,111.750000,29.633300,111.678100,29.032200,Li,Changde,CN,CN
tmcCNm1500,111.678100,29.032200,111.482200,28.899400,Changde,Taoyuan,CN,CN
tmcCNm1500,111.482200,28.899400,110.402200,28.448600,Taoyuan,Yuanling,CN,CN
tmcCNm1500,110.402200,28.448600,110.205556,28.199722,Yuanling,Luqi,CN,CN
tmcCNm1500,110.205556,28.199722,110.178600,27.998600,Luqi,Chenqi,CN,CN
tmcCNm1500,110.178600,27.998600,109.678100,27.440600,Chenqi,Zhijiang,CN,CN
tmcCNm1500,109.678100,27.440600,109.165300,27.361400,Zhijiang,Huang (2),CN,CN
tmcCNm1500,109.165300,27.361400,108.910300,27.236900,Huang (2),Sizhou,CN,CN
tmcCNm1500,108.910300,27.236900,108.732800,27.124700,Sizhou,Qingqi,CN,CN
tmcCNm1500,108.732800,27.124700,108.415300,27.051100,Qingqi,Zhenyuan,CN,CN
tmcCNm1500,108.415300,27.051100,108.115000,27.034400,Zhenyuan,Shibing,CN,CN
tmcCNm1500,108.115000,27.034400,107.883300,26.900000,Shibing,Huangping,CN,CN
tmcCNm1500,107.883300,26.900000,107.783300,26.650000,Huangping,Lushan,CN,CN
tmcCNm1500,107.783300,26.650000,107.233300,26.566700,Lushan,Guiding,CN,CN
tmcCNm1500,107.233300,26.566700,106.966700,26.450000,Guiding,Longli,CN,CN
tmcCNm1500,106.966700,26.450000,106.716700,26.583300,Longli,Guiyang,CN,CN
tmcCNm1500,104.233300,25.666700,103.783300,25.483300,Pingyi,Qujing,CN,CN
tmcCNm1500,106.716700,26.583300,106.466700,26.550000,Guiyang,Qingzhen,CN,CN
tmcCNm1500,106.466700,26.550000,106.250000,26.416700,Qingzhen,Pingba,CN,CN
tmcCNm1500,106.250000,26.416700,105.933300,26.250000,Pingba,Anshun,CN,CN
tmcCNm1500,105.933300,26.250000,105.766700,26.066700,Anshun,Zhenning,CN,CN
tmcCNm1500,105.766700,26.066700,105.633300,25.950000,Zhenning,Guanling,CN,CN
tmcCNm1500,105.633300,25.950000,105.216700,25.833300,Guanling,Annan,CN,CN
tmcCNm1500,105.216700,25.833300,104.950000,25.783300,Annan,Pu'an (2),CN,CN
tmcCNm1500,104.950000,25.783300,104.650000,25.766700,Pu'an (2),Pan,CN,CN
tmcCNm1500,104.650000,25.766700,104.233300,25.666700,Pan,Pingyi,CN,CN
tmcCNm1500,103.783300,25.483300,103.566700,25.400000,Qujing,Malong,CN,CN
tmcCNm1500,103.061100,25.220300,102.718300,25.038900,Yanglin,Kunming,CN,CN
tmcCNm1500,114.348343,34.791111,114.187200,34.413600,Kaifeng,Yushi,CN,CN
tmcCNm1500,114.187200,34.413600,114.233300,34.100000,Yushi,Yanling,CN,CN
tmcCNm1500,103.566700,25.400000,103.061100,25.220300,Malong,Yanglin,CN,CN
tmcCNm1500,114.233300,34.100000,113.816700,34.016700,Yanling,Xuchang,CN,CN
tmcCNm1500,113.816700,34.016700,113.947200,33.810000,Xuchang,Linying,CN,CN
tmcCNm1500,113.947200,33.810000,114.261700,33.267800,Linying,Shangcai,CN,CN
tmcCNm1500,114.261700,33.267800,114.354200,33.011100,Shangcai,Runan,CN,CN
tmcCNm1500,114.354200,33.011100,114.383100,32.603600,Runan,Zhengyang,CN,CN
tmcCNm1500,114.383100,32.603600,114.527200,32.191700,Zhengyang,Luoshan,CN,CN
tmcCNm1500,114.527200,32.191700,114.615000,31.286700,Luoshan,Huang'an,CN,CN
tmcCNm1500,114.615000,31.286700,115.031900,31.178300,Huang'an,Macheng,CN,CN
tmcCNm1500,115.031900,31.178300,114.866700,30.633300,Macheng,Tuanfeng,CN,CN
tmcCNm1500,114.866700,30.633300,114.266700,30.583300,Tuanfeng,Hankou,CN,CN
tmcCNm1500,114.266700,30.583300,114.316700,30.350000,Hankou,Wuchang,CN,CN
tmcCNm1500,114.316700,30.350000,114.216700,29.883300,Wuchang,Xianning,CN,CN
tmcCNm1500,114.216700,29.883300,113.883300,29.716700,Xianning,Puqi,CN,CN
tmcCNm1500,113.883300,29.716700,113.450000,29.483300,Puqi,Linxiang,CN,CN
tmcCNm1500,113.450000,29.483300,113.111100,29.140800,Linxiang,Yoyang,CN,CN
tmcCNm1500,113.111100,29.140800,112.883300,28.666700,Yoyang,Xiangyin,CN,CN
tmcCNm1500,112.883300,28.666700,112.966700,28.200000,Xiangyin,Changsha,CN,CN
tmcCNm1500,112.966700,28.200000,112.900000,27.850000,Changsha,Xiangtan,CN,CN
tmcCNm1500,112.900000,27.850000,112.866700,27.233300,Xiangtan,Hengshan,CN,CN
tmcCNm1500,112.866700,27.233300,112.343900,26.976100,Hengshan,Henyang,CN,CN
tmcCNm1500,112.343900,26.976100,111.850000,26.583300,Henyang,Qiyang,CN,CN
tmcCNm1500,111.850000,26.583300,111.616700,26.233300,Qiyang,Lingling,CN,CN
tmcCNm1500,111.616700,26.233300,111.283300,26.400000,Lingling,Dong'an,CN,CN
tmcCNm1500,111.283300,26.400000,111.066700,25.950000,Dong'an,Quan,CN,CN
tmcCNm1500,111.066700,25.950000,110.666700,25.616700,Quan,Xing'an,CN,CN
tmcCNm1500,110.666700,25.616700,110.333300,25.416700,Xing'an,Lingchuan,CN,CN
tmcCNm1500,110.333300,25.416700,110.283300,25.283300,Lingchuan,Guilin,CN,CN
tmcCNm1500,117.191700,34.266900,116.978900,33.636100,Tongshan,Su,CN,CN
tmcCNm1500,116.978900,33.636100,117.553100,32.864700,Su,Fengyang (2),CN,CN
tmcCNm1500,116.978900,33.636100,117.551900,33.538600,Su,Lingbi,CN,CN
tmcCNm1500,117.551900,33.538600,117.553100,32.864700,Lingbi,Fengyang (2),CN,CN
tmcCNm1500,117.553100,32.864700,117.733300,32.705600,Fengyang (2),Linhuai,CN,CN
tmcCNm1500,117.733300,32.705600,117.676700,32.525800,Linhuai,Dingyuan,CN,CN
tmcCNm1500,117.676700,32.525800,118.297800,32.321900,Dingyuan,Chu,CN,CN
tmcCNm1500,118.297800,32.321900,118.614700,32.056100,Chu,Jiangpu,CN,CN
tmcCNm1500,118.614700,32.056100,118.777800,32.061700,Jiangpu,Nanjing,CN,CN
tmcCNm1500,117.676700,32.525800,117.280800,31.863900,Dingyuan,Hefei,CN,CN
tmcCNm1500,117.280800,31.863900,116.936900,31.460000,Hefei,Shucheng,CN,CN
tmcCNm1500,116.936900,31.460000,116.946389,31.055556,Shucheng,Tongcheng (2),CN,CN
tmcCNm1500,116.946389,31.055556,116.572800,30.634400,Tongcheng (2),Qianshan,CN,CN
tmcCNm1500,116.572800,30.634400,116.266700,30.433300,Qianshan,Taihu,CN,CN
tmcCNm1500,116.266700,30.433300,116.116700,30.150000,Taihu,Susong,CN,CN
tmcCNm1500,116.116700,30.150000,115.933300,30.066700,Susong,Huangmei,CN,CN
tmcCNm1500,115.933300,30.066700,115.983300,29.733300,Huangmei,Jiujiang,CN,CN
tmcCNm1500,115.983300,29.733300,115.766700,29.333300,Jiujiang,De'an,CN,CN
tmcCNm1500,115.766700,29.333300,115.816700,29.050000,De'an,Yongxiu,CN,CN
tmcCNm1500,115.816700,29.050000,115.883300,28.683300,Yongxiu,Nanchang,CN,CN
tmcCNm1500,115.883300,28.683300,115.766700,28.200000,Nanchang,Fengcheng,CN,CN
tmcCNm1500,115.766700,28.200000,115.516700,28.083300,Fengcheng,Qingjiang,CN,CN
tmcCNm1500,115.516700,28.083300,115.416700,27.766700,Qingjiang,Xin'gan,CN,CN
tmcCNm1500,115.416700,27.766700,115.166700,27.550000,Xin'gan,Xiajiang,CN,CN
tmcCNm1500,115.166700,27.550000,115.116700,27.216700,Xiajiang,Jishui,CN,CN
tmcCNm1500,115.116700,27.216700,115.000000,27.133300,Jishui,Ji'an,CN,CN
tmcCNm1500,115.000000,27.133300,114.933300,26.800000,Ji'an,Taihe,CN,CN
tmcCNm1500,114.933300,26.800000,114.766700,26.450000,Taihe,Wan'an,CN,CN
tmcCNm1500,114.766700,26.450000,114.933300,25.850000,Wan'an,Ganzhou (2),CN,CN
tmcCNm1500,114.933300,25.850000,114.750000,25.666700,Ganzhou (2),Nankang,CN,CN
tmcCNm1500,114.750000,25.666700,114.366669,25.400000,Nankang,Dayu,CN,CN
tmcCNm1500,114.366669,25.400000,114.300000,25.116700,Dayu,Nanxiong,CN,CN
tmcCNm1500,114.300000,25.116700,114.066700,24.950000,Nanxiong,Shixing,CN,CN
tmcCNm1500,114.066700,24.950000,113.583300,24.800000,Shixing,Qujiang,CN,CN
tmcCNm1500,113.583300,24.800000,113.400000,24.166700,Qujiang,Yingde,CN,CN
tmcCNm1500,113.400000,24.166700,113.033300,23.700000,Yingde,Qingyuan (2),CN,CN
tmcCNm1500,113.033300,23.700000,113.200000,23.366700,Qingyuan (2),Huaxian (2),CN,CN
tmcCNm1500,113.200000,23.366700,113.250000,23.116700,Huaxian (2),Guangzhou,CN,CN
tmcCNm1500,118.773300,34.129400,119.144200,33.503900,Shuyang,Huai'an,CN,CN
tmcCNm1500,119.144200,33.503900,119.427800,32.785800,Huai'an,Gaoyou,CN,CN
tmcCNm1500,119.427800,32.785800,119.435800,32.397200,Gaoyou,Yangzhou,CN,CN
tmcCNm1500,119.435800,32.397200,119.434200,32.209200,Yangzhou,loc10-tmc060201,CN,CN
tmcCNm1500,119.434200,32.209200,119.166700,31.933300,loc10-tmc060201,Juyong,CN,CN
tmcCNm1500,119.166700,31.933300,118.777800,32.061700,Juyong,Nanjing,CN,CN
tmcCNm1500,119.434200,32.209200,119.570300,32.000000,loc10-tmc060201,Danyang,CN,CN
tmcCNm1500,119.570300,32.000000,119.966700,31.783300,Danyang,Wujin,CN,CN
tmcCNm1500,119.966700,31.783300,120.293900,31.577200,Wujin,Wuxi (2),CN,CN
tmcCNm1500,120.293900,31.577200,120.618100,31.311400,Wuxi (2),Wu,CN,CN
tmcCNm1500,120.618100,31.311400,120.639200,31.160800,Wu,loc44-tmc060201,CN,CN
tmcCNm1500,120.748300,30.765600,120.539700,30.635600,Jiaxing,Tongxiang,CN,CN
tmcCNm1500,120.539700,30.635600,120.426700,30.529700,Tongxiang,Chongde,CN,CN
tmcCNm1500,120.426700,30.529700,120.168900,30.255300,Chongde,Hangzhou,CN,CN
tmcCNm1500,120.168900,30.255300,119.951900,30.053300,Hangzhou,Fuyang,CN,CN
tmcCNm1500,119.951900,30.053300,119.668900,29.808900,Fuyang,Tonglu,CN,CN
tmcCNm1500,117.800000,28.000000,118.016700,27.766700,frk07-tmc060201,Chong'an,CN,CN
tmcCNm1500,119.668900,29.808900,119.499400,29.541100,Tonglu,Jiande,CN,CN
tmcCNm1500,119.499400,29.541100,119.486700,29.213600,Jiande,Lanqi,CN,CN
tmcCNm1500,119.486700,29.213600,119.182800,29.035300,Lanqi,Longyou,CN,CN
tmcCNm1500,118.173600,26.645000,118.738600,26.578600,Nanping,Gutian,CN,CN
tmcCNm1500,119.182800,29.035300,118.868600,28.959400,Longyou,Quzhou,CN,CN
tmcCNm1500,118.868600,28.959400,118.505800,28.905000,Quzhou,Changshan,CN,CN
tmcCNm1500,118.505800,28.905000,118.250000,28.666667,Changshan,Yushan,CN,CN
tmcCNm1500,118.250000,28.666667,117.966700,28.466700,Yushan,Shangsao,CN,CN
tmcCNm1500,117.966700,28.466700,117.750000,28.200000,Shangsao,Qianshan (4),CN,CN
tmcCNm1500,117.750000,28.200000,117.800000,28.000000,Qianshan (4),frk07-tmc060201,CN,CN
tmcCNm1500,118.016700,27.766700,118.123600,27.333300,Chong'an,Jianyang,CN,CN
tmcCNm1500,118.123600,27.333300,118.325300,27.046900,Jianyang,Jian'ou,CN,CN
tmcCNm1500,118.325300,27.046900,118.173600,26.645000,Jian'ou,Nanping,CN,CN
tmcCNm1500,118.738600,26.578600,119.306100,26.061400,Gutian,Fuzhou,CN,CN
tmcCNm1500,120.639200,31.160800,120.748300,30.765600,loc44-tmc060201,Jiaxing,CN,CN
tmcCNm1700,116.599400,39.905300,117.060300,39.363900,Tungchow,loc295-tmc060409,CN,CN
tmcCNm1700,117.060300,39.363900,117.176700,39.142200,loc295-tmc060409,Tientsin,CN,CN
tmcCNm1700,117.176700,39.142200,116.999700,39.137500,Tientsin,loc319-tmc060409,CN,CN
tmcCNm1700,116.999700,39.137500,116.866700,38.316700,loc319-tmc060409,loc372-tmc060409,CN,CN
tmcCNm1700,116.866700,38.316700,116.533300,37.883300,loc372-tmc060409,loc381-tmc060409,CN,CN
tmcCNm1700,116.533300,37.883300,116.292500,37.448600,loc381-tmc060409,Tehchow,CN,CN
tmcCNm1700,116.292500,37.448600,115.971700,37.345600,Tehchow,loc385-tmc060409,CN,CN
tmcCNm1700,115.971700,37.345600,115.711700,36.845600,loc385-tmc060409,loc388-tmc060409,CN,CN
tmcCNm1700,115.711700,36.845600,115.964700,36.443900,loc388-tmc060409,loc393-tmc060409,CN,CN
tmcCNm1700,115.964700,36.443900,116.029700,36.155800,loc393-tmc060409,loc424-tmc060409,CN,CN
tmcCNm1700,116.029700,36.155800,116.216700,35.900000,loc424-tmc060409,loc433-tmc060409,CN,CN
tmcCNm1700,116.216700,35.900000,116.485300,35.366900,loc433-tmc060409,loc434-tmc060409,CN,CN
tmcCNm1700,116.485300,35.366900,116.581400,35.405000,loc434-tmc060409,loc503-tmc060409,CN,CN
tmcCNm1700,116.581400,35.405000,116.669700,35.093300,loc503-tmc060409,loc504-tmc060409,CN,CN
tmcCNm1700,116.669700,35.093300,117.111700,34.802200,loc504-tmc060409,loc505-tmc060409,CN,CN
tmcCNm1700,117.111700,34.802200,117.368600,34.601700,loc505-tmc060409,loc506-tmc060409,CN,CN
tmcCNm1700,117.368600,34.601700,117.739200,34.555300,loc506-tmc060409,loc507-tmc060409,CN,CN
tmcCNm1700,117.739200,34.555300,117.950300,34.311400,loc507-tmc060409,loc508-tmc060409,CN,CN
tmcCNm1700,117.950300,34.311400,118.295800,33.949200,loc508-tmc060409,loc509-tmc060409,CN,CN
tmcCNm1700,118.295800,33.949200,118.650000,33.683300,loc509-tmc060409,loc510-tmc060409,CN,CN
tmcCNm1700,118.650000,33.683300,119.019200,33.588600,loc510-tmc060409,loc511-tmc060409,CN,CN
tmcCNm1700,119.019200,33.588600,119.309200,33.229200,loc511-tmc060409,loc512-tmc060409,CN,CN
tmcCNm1700,119.309200,33.229200,119.427800,32.785800,loc512-tmc060409,loc206-tmc060409,CN,CN
tmcCNm1700,119.427800,32.785800,119.550800,32.436700,loc206-tmc060409,loc513-tmc060409,CN,CN
tmcCNm1700,119.550800,32.436700,119.564400,32.173300,loc513-tmc060409,loc514-tmc060409,CN,CN
tmcCNm1700,119.564400,32.173300,119.570300,32.000000,loc514-tmc060409,loc208-tmc060409,CN,CN
tmcCNm1700,120.639200,31.160800,120.636100,30.976700,loc211-tmc060409,loc515-tmc060409,CN,CN
tmcCNm1700,120.636100,30.976700,120.605600,30.798900,loc515-tmc060409,loc516-tmc060409,CN,CN
tmcCNm1700,120.605600,30.798900,120.439400,30.621100,loc516-tmc060409,loc517-tmc060409,CN,CN
tmcCNm1700,120.439400,30.621100,120.426700,30.529700,loc517-tmc060409,loc214-tmc060409,CN,CN
tmcCNm1700,120.426700,30.529700,120.177500,30.479400,loc214-tmc060409,loc518-tmc060409,CN,CN
tmcCNm1700,120.177500,30.479400,120.168900,30.255300,loc518-tmc060409,Hangchow,CN,CN
tmcCNm1850,100.816700,21.983300,100.900000,22.016700,Xishuangbanna,loc06-tmc060612,CN,CN
tmcCNm1850,100.900000,22.016700,101.083300,22.766700,loc06-tmc060612,Simao,CN,CN
tmcCNm1850,101.050000,23.083300,101.733300,23.416700,loc01-tmc060612,loc02-tmc060612,CN,CN
tmcCNm1850,101.733300,23.416700,102.041700,23.592200,loc02-tmc060612,loc03-tmc060612,CN,CN
tmcCNm1850,102.041700,23.592200,102.542200,24.355000,loc03-tmc060612,loc04-tmc060612,CN,CN
tmcCNm1850,102.542200,24.355000,102.718300,25.038900,loc04-tmc060612,Kunming,CN,CN
tmcCNm1850,102.718300,25.038900,104.066673,30.666668,Kunming,loc05-tmc060612,CN,CN
tmcCNm1850,104.066673,30.666668,116.389168,39.912777,loc05-tmc060612,Beijing,CN,CN
tmcCNm1850,100.816700,21.983300,100.466700,21.966700,Jinghong,Menghai,CN,CN
tmcCNm1850,100.466700,21.966700,100.050000,21.700000,Menghai,Daluo,CN,CN
tmcCNm1850,100.050000,21.700000,99.600000,21.283300,Daluo,loc07-tmc060612,CN,MM
tmcCNm1850,99.600000,21.283300,98.981700,18.790300,loc07-tmc060612,loc08-tmc060612,MM,TH
tmcCNm1850,101.050000,23.083300,100.233300,25.566700,Pu-erh,Xiaguan,CN,CN
tmcCNm1850,100.233300,25.566700,100.266700,26.800000,Xiaguan,Lijiang,CN,CN
tmcCNm1850,101.083300,22.766700,101.833300,22.600000,Simao,Jiangcheng,CN,CN
tmcCNm1850,101.083300,22.766700,99.933300,22.533300,Simao,Lanchang,CN,CN
tmcCNm1850,99.933300,22.533300,99.583333,22.333333,Lanchang,Meilian,CN,CN
tmcCNm1850,99.583333,22.333333,99.233300,22.150000,Meilian,loc11-tmc060612,CN,CN
tmcCNm1850,99.233300,22.150000,99.183300,22.166700,loc11-tmc060612,loc12-tmc060612,CN,MM
tmcCNm1850,99.183300,22.166700,98.700000,21.216700,loc12-tmc060612,loc13-tmc060612,MM,MM
tmcCNm1850,100.900000,22.016700,101.250000,21.916700,loc06-tmc060612,loc14-tmc060612,CN,CN
tmcCNm1850,101.250000,21.916700,101.383300,21.850000,loc14-tmc060612,loc15-tmc060612,CN,CN
tmcCNm1850,101.383300,21.850000,101.583300,21.466700,loc15-tmc060612,Meila,CN,CN
tmcCNm1850,101.583300,21.466700,101.766700,21.000000,Meila,loc16-tmc060612,CN,LA
tmcCNm1850,101.766700,21.000000,102.600000,17.966700,loc16-tmc060612,loc17-tmc060612,LA,LA
tmcCNm1920,111.733330,36.583332,108.935547,34.260277,Hwochow,Sian,CN,CN
tmcCNm1920,90.933331,43.644445,92.849998,43.583332,Tashitow,Barkul,CN,CN
tmcCNm1920,106.686111,35.539165,106.250000,35.666668,Pingliang,Lupan Pass,CN,CN
tmcCNm1920,106.250000,35.666668,105.727219,35.518333,Lupan Pass,Tsingningchow,CN,CN
tmcCNm1920,105.727219,35.518333,104.620003,35.583332,Tsingningchow,Anting,CN,CN
tmcCNm1920,91.599998,43.466667,91.266665,43.555556,Tsikioking,Towshui,CN,CN
tmcCNm1920,102.116669,38.283333,102.800003,37.966667,Yungchang,Liangchow,CN,CN
tmcCNm1920,102.116669,38.283333,100.449997,38.933334,Yungchang,Kanchow,CN,CN
tmcCNm1920,103.400002,36.733334,103.792221,36.056389,Pingfan,Lanchow,CN,CN
tmcCNm1920,103.400002,36.733334,102.800003,37.966667,Pingfan,Liangchow,CN,CN
tmcCNm1920,100.449997,38.933334,101.250000,38.750000,Kanchow,Shantan,CN,CN
tmcCNm1920,100.449997,38.933334,99.616669,38.849998,Kanchow,Kang Lung,CN,CN
tmcCNm1920,102.116669,38.283333,101.250000,38.750000,Yungchang,Shantan,CN,CN
tmcCNm1920,100.849998,38.816666,101.250000,38.750000,Tunglo,Shantan,CN,CN
tmcCNm1920,100.849998,38.816666,100.449997,38.933334,Tunglo,Kanchow,CN,CN
tmcCNm1920,100.349998,39.166668,100.449997,38.933334,Shaho,Kanchow,CN,CN
tmcCNm1920,100.349998,39.166668,99.966667,39.333332,Shaho,Kaotai,CN,CN
tmcCNm1920,98.816666,39.783333,99.966667,39.333332,Linshui,Kaotai,CN,CN
tmcCNm1920,98.816666,39.783333,98.566666,39.766666,Linshui,Suchow,CN,CN
tmcCNm1920,99.966667,39.333332,99.616669,39.516666,Kaotai,Hechuan,CN,CN
tmcCNm1920,99.350001,39.605555,99.616669,39.516666,Yenchi,Hechuan,CN,CN
tmcCNm1920,99.350001,39.605555,99.083334,39.694444,Yenchi,Schwanking,CN,CN
tmcCNm1920,98.816666,39.783333,99.083334,39.694444,Linshui,Schwanking,CN,CN
tmcCNm1920,100.349998,39.166668,100.158333,39.250000,Shaho,Fuyi,CN,CN
tmcCNm1920,99.966667,39.333332,100.158333,39.250000,Kaotai,Fuyi,CN,CN
